EmployeeID,Age,Resigned,BusinessTravel,BusinessUnit,EducationLevel,Gender,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,AverageWeeklyHoursWorked,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInRole,YearsSinceLastPromotion,YearsWithCurrManager
9856,36,No,Travel_Rarely,Sales,2,Male,2,Married,5507,2,No,16,3,40.0,12,1,1,4,2,1,3
7941,41,No,Travel_Rarely,Sales,3,Female,2,Married,4393,5,No,21,4,40.0,14,3,3,5,4,1,4
4290,42,No,Travel_Rarely,Consultants,3,Male,1,Married,13348,9,No,13,3,40.0,18,3,4,13,7,5,7
9715,31,No,Travel_Rarely,Sales,2,Female,4,Divorced,6583,2,Yes,11,3,47.0,8,2,3,5,2,1,4
6620,34,No,Travel_Rarely,Sales,1,Female,4,Married,8103,3,Yes,12,3,53.0,9,3,2,4,2,0,1
1884,31,No,Travel_Rarely,Consultants,3,Female,3,Divorced,3978,8,No,12,3,40.0,4,0,2,2,2,2,2
5016,26,No,Travel_Frequently,Consultants,3,Male,4,Married,2544,0,No,18,3,40.0,8,3,3,7,7,7,7
6835,45,No,Travel_Frequently,Consultants,4,Male,3,Single,5399,4,No,12,3,40.0,12,3,3,4,2,0,3
8452,33,No,Travel_Rarely,Sales,4,Male,3,Single,5487,1,No,14,3,40.0,10,2,2,10,4,0,9
4633,28,No,Travel_Frequently,Sales,2,Male,4,Married,6834,1,Yes,12,3,47.0,7,2,3,7,7,0,7
1602,29,Yes,Travel_Frequently,Sales,3,Male,1,Single,1091,1,No,17,3,40.0,1,3,3,1,0,0,0
8366,39,No,Non-Travel,Sales,4,Female,3,Married,5736,6,No,19,3,40.0,10,1,3,3,2,1,2
1661,27,No,Travel_Rarely,Consultants,4,Male,2,Married,2226,1,No,11,3,40.0,6,3,2,5,3,1,2
3638,34,No,Travel_Frequently,Consultants,4,Male,4,Married,5747,1,Yes,15,3,47.0,16,3,3,15,10,6,11
5983,28,Yes,Travel_Rarely,Sales,2,Female,3,Single,9854,3,Yes,11,3,51.0,6,0,3,2,0,2,2
2215,47,No,Non-Travel,Consultants,4,Male,2,Married,5467,8,No,18,3,40.0,16,4,4,8,7,1,7
1538,56,No,Travel_Rarely,Sales,5,Female,1,Married,5380,4,No,16,3,40.0,6,3,3,0,0,0,0
2033,39,No,Travel_Rarely,Consultants,2,Male,1,Married,5151,1,No,25,4,40.0,10,3,3,10,0,7,9
3252,38,No,Travel_Frequently,Consultants,3,Female,2,Divorced,2133,1,Yes,16,3,48.0,20,3,3,20,11,0,7
6114,58,No,Travel_Rarely,Sales,3,Female,4,Married,17875,4,Yes,13,3,50.0,29,2,2,1,0,0,0
6186,32,Yes,Travel_Frequently,Consultants,2,Female,3,Single,2432,3,Yes,14,3,51.0,8,2,3,4,1,0,3
5795,38,No,Travel_Rarely,Consultants,2,Male,4,Divorced,4771,2,No,19,3,40.0,10,0,4,5,2,0,3
5492,49,No,Travel_Frequently,Consultants,1,Male,4,Married,19161,3,No,15,3,40.0,28,3,3,5,4,4,3
6833,42,No,Travel_Rarely,Sales,4,Male,4,Divorced,5087,3,Yes,12,3,48.0,14,4,3,0,0,0,0
3663,27,Yes,Travel_Frequently,Business Operations,3,Female,2,Married,2863,1,No,12,3,40.0,1,2,3,1,0,0,0
4120,35,No,Travel_Rarely,Sales,4,Male,1,Married,5561,0,No,16,3,40.0,6,2,1,5,3,0,4
5893,28,No,Non-Travel,Consultants,3,Male,3,Single,2144,1,No,14,3,40.0,5,3,2,5,3,1,4
5346,31,No,Non-Travel,Consultants,2,Male,1,Divorced,3065,1,Yes,13,3,46.0,4,3,4,4,2,2,3
3415,36,No,Non-Travel,Consultants,4,Male,2,Married,2810,1,No,22,4,40.0,5,3,3,5,4,0,2
8775,34,No,Travel_Rarely,Sales,3,Male,4,Single,9888,1,No,21,4,40.0,14,3,2,14,8,2,1
5141,34,No,Travel_Rarely,Sales,4,Male,3,Divorced,8628,1,No,18,3,40.0,9,2,2,8,7,1,1
5959,26,No,Travel_Rarely,Consultants,3,Male,1,Single,2867,0,No,13,3,40.0,8,6,2,7,7,7,6
4524,29,No,Travel_Rarely,Consultants,3,Male,1,Married,5373,0,No,12,3,40.0,6,5,2,5,3,0,2
1812,32,No,Non-Travel,Consultants,4,Female,4,Divorced,6667,5,No,18,3,40.0,9,6,3,5,1,1,2
7497,31,No,Travel_Frequently,Consultants,3,Male,1,Married,5003,1,No,21,4,40.0,10,6,3,10,8,8,7
6748,28,Yes,Travel_Rarely,Consultants,3,Male,4,Divorced,2367,5,No,12,3,40.0,6,2,2,4,1,0,3
1937,38,No,Travel_Rarely,Sales,3,Male,1,Single,2858,4,No,14,3,40.0,20,3,2,1,0,0,0
7986,35,No,Travel_Rarely,Sales,4,Female,4,Married,5204,1,Yes,11,3,47.0,10,2,3,10,8,0,9
9227,27,No,Travel_Rarely,Sales,3,Male,4,Single,4105,1,No,14,3,40.0,7,5,3,7,7,0,7
6332,32,No,Travel_Rarely,Consultants,4,Male,4,Single,9679,8,No,24,4,40.0,8,1,3,1,0,0,0
8190,31,Yes,Travel_Frequently,Sales,4,Male,4,Married,5617,1,Yes,11,3,51.0,10,4,3,10,7,0,8
7299,53,Yes,Travel_Rarely,Sales,4,Male,1,Single,10448,6,Yes,13,3,56.0,15,2,2,2,2,2,2
5516,54,No,Travel_Rarely,Consultants,2,Female,3,Married,2897,3,No,11,3,40.0,9,6,2,4,3,2,3
8896,33,No,Travel_Frequently,Consultants,2,Male,3,Divorced,5968,1,No,20,4,40.0,9,2,3,9,7,2,8
8090,43,No,Travel_Rarely,Consultants,3,Male,3,Married,7510,1,No,17,3,40.0,10,1,3,10,9,0,9
2761,38,No,Travel_Frequently,Business Operations,4,Male,2,Married,2991,0,Yes,11,3,49.0,7,2,3,6,2,1,2
4523,55,No,Travel_Rarely,Business Operations,4,Male,2,Married,19636,4,Yes,18,3,50.0,35,0,3,10,9,1,4
4699,31,No,Travel_Rarely,Consultants,1,Female,4,Divorced,1129,1,Yes,11,3,47.0,1,4,3,1,0,0,0
8275,39,No,Travel_Rarely,Sales,4,Male,1,Single,13341,0,No,12,3,40.0,21,3,3,20,8,11,10
2871,42,No,Non-Travel,Consultants,2,Male,3,Single,4332,1,No,12,3,40.0,20,2,3,20,9,3,7
4389,31,No,Non-Travel,Consultants,3,Female,3,Married,11031,4,No,20,4,40.0,13,2,4,11,7,4,8
3776,54,No,Travel_Rarely,Consultants,3,Female,1,Single,4440,6,Yes,19,3,48.0,9,3,3,5,2,1,4
7778,24,No,Travel_Rarely,Consultants,2,Male,3,Single,4617,1,No,12,3,40.0,4,2,2,4,3,1,2
4715,23,No,Travel_Rarely,Consultants,2,Male,4,Single,2647,1,No,13,3,40.0,5,6,4,5,2,1,4
9441,40,No,Travel_Frequently,Consultants,3,Female,3,Married,6323,1,No,11,3,40.0,10,2,4,10,9,9,4
4407,40,No,Travel_Rarely,Sales,2,Female,2,Married,5677,3,No,14,3,40.0,15,4,3,11,8,5,10
6976,25,No,Travel_Rarely,Business Operations,3,Female,2,Married,2187,4,No,14,3,40.0,6,3,3,2,0,1,2
1778,30,No,Travel_Rarely,Consultants,2,Male,2,Married,3748,1,No,13,3,40.0,12,6,2,12,8,1,7
3560,25,No,Travel_Rarely,Consultants,1,Male,3,Divorced,3977,6,Yes,19,3,51.0,7,2,2,2,2,0,2
4496,47,No,Travel_Rarely,Consultants,3,Male,3,Single,8633,2,No,23,4,40.0,25,3,3,17,14,12,11
8585,33,No,Non-Travel,Consultants,2,Male,3,Divorced,2008,1,No,12,3,40.0,1,2,2,1,1,0,0
6448,38,No,Travel_Rarely,Sales,4,Male,2,Married,4440,0,No,15,3,40.0,16,3,3,15,13,5,8
9665,31,No,Travel_Rarely,Sales,2,Male,3,Married,3067,0,No,19,3,40.0,3,1,3,2,2,1,2
4066,38,No,Travel_Frequently,Consultants,4,Male,3,Married,5321,2,No,11,3,40.0,10,1,3,8,3,7,7
2250,42,No,Travel_Rarely,Consultants,4,Male,1,Divorced,5410,6,Yes,17,3,51.0,9,3,2,4,3,1,2
6626,41,No,Travel_Rarely,Consultants,3,Male,4,Married,2782,3,No,22,4,40.0,12,3,3,5,3,1,0
8561,47,No,Non-Travel,Consultants,1,Female,2,Married,11957,0,No,18,3,40.0,14,3,1,13,8,5,12
4885,35,No,Travel_Rarely,Consultants,4,Male,3,Married,2660,7,Yes,11,3,49.0,5,3,3,2,2,2,2
1549,22,No,Travel_Rarely,Consultants,2,Male,3,Single,3375,0,No,12,3,40.0,4,2,4,3,2,1,2
1747,35,No,Travel_Rarely,Consultants,4,Male,3,Single,5098,1,No,19,3,40.0,10,5,3,10,7,0,8
7813,33,No,Travel_Rarely,Consultants,2,Female,4,Married,4878,0,Yes,13,3,47.0,10,6,3,9,7,8,1
1699,32,No,Travel_Rarely,Consultants,4,Female,2,Single,2837,1,No,13,3,40.0,6,3,3,6,2,4,1
9176,40,No,Travel_Rarely,Consultants,4,Male,4,Married,2406,8,No,19,3,40.0,8,3,2,1,0,0,0
4537,32,No,Travel_Rarely,Sales,4,Male,2,Married,2269,0,No,14,3,40.0,3,2,3,2,2,2,2
1791,39,No,Travel_Rarely,Consultants,1,Male,4,Single,4108,7,No,13,3,40.0,18,2,3,7,7,1,7
7099,38,No,Travel_Rarely,Consultants,3,Female,3,Married,13206,3,No,12,3,40.0,20,3,3,18,16,1,11
7052,32,No,Travel_Rarely,Sales,4,Female,4,Married,10422,1,No,19,3,40.0,14,3,3,14,10,5,7
4052,37,No,Travel_Rarely,Consultants,3,Female,4,Married,13744,1,Yes,25,4,47.0,16,2,3,16,11,6,8
7650,25,No,Travel_Rarely,Sales,2,Female,3,Divorced,4907,0,Yes,22,4,53.0,6,3,2,5,3,0,4
2065,52,No,Non-Travel,Sales,4,Male,4,Divorced,3482,2,No,15,3,40.0,16,3,2,9,8,0,0
9230,44,No,Travel_Rarely,Consultants,3,Male,4,Single,2436,6,Yes,12,3,49.0,6,2,3,4,3,1,2
1491,21,No,Travel_Rarely,Sales,1,Male,1,Single,2380,1,Yes,11,3,48.0,2,6,3,2,2,1,2
5804,39,No,Non-Travel,Consultants,3,Male,4,Single,19431,2,No,13,3,40.0,21,3,2,6,0,1,3
5600,23,Yes,Travel_Frequently,Sales,3,Male,1,Married,1790,1,No,19,3,40.0,1,3,2,1,0,1,0
5601,36,No,Travel_Rarely,Sales,3,Female,4,Married,7644,0,No,19,3,40.0,10,2,3,9,7,3,4
3700,36,No,Travel_Frequently,Consultants,2,Female,2,Divorced,5131,7,No,13,3,40.0,18,3,3,4,2,0,2
6488,56,No,Non-Travel,Consultants,4,Male,3,Divorced,6306,1,No,21,4,40.0,13,2,2,13,12,1,9
2001,29,Yes,Travel_Rarely,Consultants,4,Male,4,Married,4787,9,Yes,14,3,50.0,4,3,4,2,2,2,2
9094,42,No,Travel_Rarely,Consultants,3,Male,3,Married,18880,5,No,11,3,40.0,24,2,2,22,6,4,14
3896,56,Yes,Travel_Rarely,Consultants,2,Male,3,Married,2339,8,No,11,3,40.0,14,4,1,10,9,9,8
8156,41,No,Travel_Rarely,Consultants,4,Female,2,Married,13570,0,No,23,4,40.0,21,3,3,20,7,0,10
6450,34,No,Travel_Rarely,Sales,3,Female,3,Married,6712,1,No,21,4,40.0,8,2,3,8,7,1,7
7146,36,No,Non-Travel,Sales,4,Male,4,Divorced,5406,1,No,24,4,40.0,15,4,2,15,12,11,11
4464,41,No,Travel_Rarely,Sales,3,Male,2,Divorced,8938,2,No,11,3,40.0,14,5,3,5,4,0,4
8111,32,No,Travel_Rarely,Consultants,3,Male,1,Single,2439,1,No,14,3,40.0,4,4,3,4,2,1,2
8502,35,No,Travel_Rarely,Business Operations,4,Female,4,Single,8837,1,Yes,16,3,47.0,9,2,3,9,0,1,7
6906,38,No,Travel_Rarely,Sales,2,Female,4,Married,5343,1,No,11,3,40.0,10,1,3,10,7,1,9
1421,50,Yes,Travel_Frequently,Sales,4,Male,3,Divorced,6728,7,No,12,3,40.0,12,3,3,6,3,0,1
8960,36,No,Travel_Rarely,Sales,4,Female,4,Married,6652,4,No,13,3,40.0,8,2,2,6,3,0,0
5918,45,No,Travel_Rarely,Sales,3,Female,3,Single,4850,8,No,15,3,40.0,8,3,3,5,3,0,1
3559,40,No,Travel_Rarely,Consultants,4,Male,3,Single,2809,2,No,14,3,40.0,8,2,3,2,2,2,2
3880,35,No,Travel_Frequently,Consultants,4,Male,3,Married,5689,1,Yes,14,3,45.0,10,2,4,10,2,0,2
1848,40,No,Travel_Rarely,Consultants,4,Female,3,Married,2001,2,No,14,3,40.0,20,2,3,5,3,0,2
5734,35,No,Travel_Rarely,Consultants,4,Female,4,Married,2977,1,No,12,3,40.0,4,5,3,4,3,1,1
5156,29,No,Travel_Rarely,Consultants,2,Male,2,Married,4025,4,Yes,13,3,49.0,10,2,3,4,3,0,3
2742,29,No,Travel_Rarely,Consultants,4,Female,1,Single,3785,1,No,14,3,40.0,5,3,1,5,4,0,4
2267,50,Yes,Travel_Rarely,Sales,3,Male,1,Divorced,10854,4,Yes,13,3,50.0,20,3,3,3,2,2,0
6379,39,No,Travel_Rarely,Sales,1,Female,4,Married,12031,0,No,11,3,40.0,21,2,2,20,9,9,6
4950,31,No,Non-Travel,Consultants,3,Male,1,Single,9936,0,No,19,3,40.0,10,2,3,9,4,1,7
2837,26,No,Travel_Rarely,Sales,3,Female,3,Single,2966,0,No,18,3,40.0,5,2,3,4,2,0,0
7940,36,No,Travel_Frequently,Consultants,2,Male,4,Married,2571,4,No,17,3,40.0,17,3,3,5,2,0,3
1886,39,No,Travel_Rarely,Consultants,1,Male,1,Married,9991,4,No,15,3,40.0,9,5,3,7,7,1,7
3868,27,No,Travel_Rarely,Consultants,3,Male,2,Married,6142,1,Yes,20,4,49.0,6,0,3,6,2,0,3
7925,49,No,Travel_Frequently,Sales,3,Male,2,Married,5390,2,No,14,3,40.0,17,3,2,9,6,0,8
5556,34,No,Travel_Rarely,Consultants,3,Male,3,Married,4404,2,No,12,3,40.0,6,3,4,4,3,1,2
